track,album_name,artist,release_date,isrc,all_time_rank,track_score,spotify_streams,spotify_playlist_count,spotify_playlist_reach,spotify_popularity,youtube_views,youtube_likes,tiktok_posts,tiktok_likes,tiktok_views,youtube_playlist_reach,apple_music_playlist_count,airplay_spins,siriusxm_spins,deezer_playlist_count,deezer_playlist_reach,amazon_playlist_count,pandora_streams,pandora_track_stations,soundcloud_streams,shazam_counts,explicit_track,spotify_id
River (feat. Ed Sheeran),Revival,Eminem,2017-12-15,USUM71712944,3691,22.3,830410811.0,95470.0,18564708.0,67.0,288374900.0,2645448.0,91490.0,5687706.0,33671145.0,1257293.0,49.0,105.0,,24.0,54375.0,31.0,179115959.0,125908.0,,4748281.0,True,1cS0TgbR263ey9jn0MwD2s
Churchill Downs (feat. Drake),Come Home The Kids Miss You,Jack Harlow,2022-05-06,USAT22203487,3690,22.3,153857576.0,59992.0,11239045.0,61.0,77159004.0,877109.0,11005.0,8710165.0,72804876.0,433000162.0,11.0,1803.0,156.0,,,1.0,8753538.0,3263.0,,577230.0,True,3EMp20j5E42MxfFbsEsIvD
Wide Awake,538 Hitzone 63,Katy Perry,2012-01-01,USCA21200932,3681,22.3,447997798.0,47976.0,35749050.0,73.0,1129883893.0,5231385.0,53680.0,9846261.0,63097743.0,248321862.0,29.0,29375.0,115.0,14.0,144663.0,22.0,486860037.0,304919.0,,4506047.0,False,5JLv62qFIS1DR3zGEcApRt
Eyvah Neye Yarar,Kar,Semicenk,2023-12-15,DGA0Q2317098,3698,22.3,27235294.0,2618.0,767611.0,,74511800.0,233751.0,,,,329897277.0,2.0,95.0,,1.0,1566667.0,,,,,121649.0,False,5wSj1BUYLvYf8NWJy9MQuM
Lush Life,Lush Life,Zara Larsson,2015-06-05,SEWEE1500509,3687,22.3,1429205245.0,151855.0,83732411.0,78.0,156015402.0,1540316.0,1213204.0,40191496.0,323351717.0,4243.0,200.0,74545.0,1.0,126.0,2293474.0,34.0,61716921.0,50211.0,,9877808.0,False,1rIKgCH4H52lrvDcz50hS8
Kitty,Kitty,Kenia OS,2024-04-23,MXF012400293,3680,22.3,23061213.0,703.0,18729564.0,77.0,18869254.0,360829.0,,,,14758237.0,11.0,172.0,,18.0,214885.0,14.0,11507.0,21.0,,37878.0,True,5N7MQvvccl5Hu01j9dUtPe
"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,2023-03-04,INS182300550,3693,22.3,184580310.0,10142.0,5412622.0,64.0,169388630.0,2189048.0,,,,158580812.0,9.0,257.0,,,,12.0,,,,203774.0,False,0czcoKJbJt08NqKrvSbbz7
Wildberry Lillet,Wildberry Lillet,Nina Chuba,2022-08-12,DEE862201008,3694,22.3,161145820.0,46697.0,7654058.0,58.0,62678908.0,513962.0,121215.0,34317249.0,409238375.0,125368581.0,25.0,20804.0,,10.0,582833.0,9.0,,,,647249.0,False,6LBmaJYwbLHfQwIreMCLlw
Amapiano,Amapiano,Asake,2023-05-23,USUYG1489119,3701,22.3,68990989.0,21556.0,4941800.0,63.0,29014150.0,237930.0,309111.0,16832048.0,240070262.0,32844745.0,53.0,5137.0,79.0,5.0,101774.0,26.0,230682.0,624.0,,721377.0,True,1YgIvHDTvi1vosins1jyAC
Hola Seo,Ceinture noire (Transcendance),GIMS,2019-04-25,FR8FB1901430,3695,22.3,208249257.0,42423.0,5969962.0,58.0,639243342.0,3905330.0,146449.0,5679661.0,111981041.0,254002569.0,78.0,15911.0,,19.0,684768.0,8.0,,,126720.0,3459196.0,False,7as5IRLG32wsI0Zf7kT3BL
M.A (Mejores Amigos),M.A (Mejores Amigos) - Single,BM,2022-09-20,QZTVM2225505,3697,22.3,179475517.0,26160.0,3816329.0,2.0,162785261.0,622557.0,95000.0,2496551.0,32565249.0,,2.0,1742.0,,4.0,139218.0,,,,,401773.0,True,61wAL7pFMMfvYv9SXIiYAB
Take A Bite,Take A Bite,beabadoobee,2024-05-09,GBK3W2402961,3700,22.3,18634348.0,2529.0,28016380.0,78.0,1314449.0,68494.0,,,,110446147.0,35.0,2559.0,8.0,15.0,156944.0,83.0,77485.0,63.0,,31394.0,False,1GClDyMiSLrpzjzwIfWRIa
Dream Girl - Remix,Dream Girl (Remix),Ir Sais,2019-12-06,USSD11900381,3699,22.3,289196126.0,56563.0,16313578.0,64.0,403607329.0,2363349.0,506354.0,90776240.0,758684528.0,9314119.0,72.0,3280.0,64.0,10.0,281695.0,14.0,37415282.0,5841.0,,1102746.0,True,099tjv6oy2opbpCOA3nBwX
Me Enamor,Me Enamor,Shakira,2017-01-01,USSD11700088,3685,22.3,388986035.0,32035.0,11367243.0,61.0,1029205329.0,5258522.0,159489.0,11668787.0,138694370.0,244223847.0,52.0,17126.0,33.0,41.0,299770.0,32.0,65068313.0,26099.0,,3095680.0,False,4qknM1pQz53QOyfDVTjcM9
Geri Dnem,Geri Dnem,Semicenk,2023-05-05,FRX452325278,3702,22.3,111150894.0,11465.0,6557932.0,67.0,130717641.0,376889.0,39900.0,852150.0,31451449.0,7986595.0,7.0,,,1.0,1089.0,,,,,208321.0,False,10Sa2Mpma0EHWKLuyyrBdq
Gimmie A Light,Gimmie A Light,Ice Spice,2024-05-10,USUG12400205,3692,22.3,8734499.0,1005.0,21736311.0,,4823719.0,124556.0,,,,67008965.0,22.0,3397.0,415.0,13.0,453247.0,59.0,413454.0,206.0,287439.0,39843.0,True,0n4nfjCluBECewuD3Z4Agq
on the street (with J. Cole),on the street (with J. Cole),j-hope,2023-03-03,USA2P2251898,3689,22.3,183683364.0,21804.0,15669021.0,63.0,67664152.0,3768577.0,259000.0,146676533.0,803916984.0,124507195.0,15.0,7442.0,12.0,1.0,207.0,16.0,1256163.0,322.0,,317811.0,True,5wxYxygyHpbgv0EXZuqb9V
LOST FOREVER,UTOPIA,Travis Scott,2023-07-28,USSM12305017,3683,22.3,66878719.0,33290.0,3109142.0,62.0,2866171.0,33960.0,661.0,684129.0,4277522.0,,5.0,30.0,128.0,1.0,,3.0,168014.0,163.0,,149968.0,True,7EiUtdeoWcKqLi5ELZCjYf
Bad and Boujee (feat. Lil Uzi Vert),Bad and Boujee (feat. Lil Uzi Vert) [Radio Version],Migos,2016-10-28,QMCE31700918,3688,22.3,936450891.0,1317.0,319309.0,40.0,1274494178.0,7719750.0,146.0,13465.0,223131.0,173565611.0,27.0,210.0,,,,1.0,,22257.0,,521405.0,False,4cIzMgxlK0Sg9rb69UaU79
What Ifs (feat. Lauren Alaina),Kane Brown,Kane Brown,2016-12-02,USRN11600859,3696,22.3,516523975.0,45773.0,14539681.0,67.0,407784529.0,2047661.0,82745.0,1643842.0,10506569.0,471650737.0,39.0,132684.0,56.0,3.0,4887.0,18.0,366815231.0,184212.0,1264787.0,1925032.0,False,7zVCrzzEJU7u24sbJPXA5W
I Got Love,I Got Love,MiyaGi,2018-05-15,QZ22B1946607,3682,22.3,136456221.0,235.0,30808.0,,1075000461.0,4674383.0,,,,757403.0,,,,,,,,,,,False,
SET ME FREE,READY TO BE,TWICE,2023-03-10,US5TA2300005,3705,22.3,117186345.0,11752.0,4854730.0,62.0,137633324.0,2497620.0,133155.0,89151707.0,580855649.0,84559361.0,11.0,1361.0,33.0,3.0,52357.0,1.0,575708.0,519.0,626127.0,191507.0,False,4OtVQ2ZxS7yigIjGz5yKg1
Say Something,Say Something,A Great Big World,2013-11-04,USSM11306713,3714,22.2,1064534331.0,116991.0,57390894.0,65.0,113298251.0,1108651.0,79873.0,38617874.0,339277915.0,2455495.0,102.0,943.0,120.0,71.0,421702.0,22.0,653380699.0,354730.0,,12937536.0,False,6Vc5wAMmXdKIAM7WUoEb7N
Cake By The Ocean - Cover,TIK & TOK DANCE MIX,MUSIC LAB JPN,2023-05-12,TCJPV2340443,3707,22.2,1617307191.0,,,,,,,,,,,,,,,,,,,,True,2iHx7HaHIXqRlGkRQND0gz
Por Dentro,Por Dentro,Rels B,2023-11-23,UYB282376016,3709,22.2,105759424.0,7383.0,10819131.0,,52609155.0,629604.0,,,,276735397.0,10.0,1812.0,44.0,21.0,12178185.0,14.0,114291.0,,,114185.0,True,671fHUAB2n0MocazS1bMB8
You Belong With Me,Fearless,Taylor Swift,2008-01-01,USCJY0803328,3720,22.2,643828366.0,87942.0,27210610.0,66.0,1600713698.0,10233607.0,165346.0,72201064.0,428418832.0,1485964733.0,45.0,41273.0,244.0,19.0,138459.0,25.0,314460730.0,556940.0,,3063470.0,False,1GEBsLDvJGw7kviySRI6GX
"Sex, Drugs, Etc.",Chit Chat,Beach Weather,2016-11-04,TCACS1642138,3731,22.2,818926915.0,160628.0,48988304.0,77.0,85879643.0,1119551.0,124365.0,62671433.0,478999463.0,145296.0,37.0,127903.0,278.0,36.0,344006.0,40.0,4397971.0,6056.0,9460095.0,3388780.0,False,7MlDNspYwfqnHxORufupwq
Tchuco Nela,Tchuco Nela,MC Rogerinho,2022-04-08,BCN5Z2200003,3727,22.2,154127881.0,14889.0,8354745.0,72.0,233659337.0,1167552.0,585700.0,74359518.0,1245591509.0,499045923.0,5.0,216.0,,26.0,213644.0,8.0,,,,136448.0,True,3ShKPhFkexrwl7WoyTtNND
Californication,Californication (Deluxe Version),Red Hot Chili Peppers,1999-06-08,USWB19900690,3730,22.2,1405353677.0,276377.0,115315508.0,79.0,1518596886.0,7781636.0,52722.0,16291854.0,226008149.0,595631730.0,2.0,49257.0,79.0,268.0,1064069.0,30.0,582410010.0,217517.0,9809319.0,,False,48UPSzbZjgc449aqz8bxox
La Mordidita,A Quien Quiera Escuchar (Deluxe Edition),Ricky Martin,2015-02-10,USSD11400352,3706,22.2,301574752.0,35991.0,11957152.0,61.0,1379939508.0,3240310.0,260012.0,30274438.0,236524309.0,153887121.0,45.0,5578.0,30.0,22.0,49244.0,36.0,26411787.0,28118.0,,3635979.0,False,00i0O74dXdaKKdCrqHnfXm
Drowning (feat. Kodak Black),Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2017-03-10,USAT21700435,3722,22.2,921936314.0,40536.0,3970533.0,56.0,495192316.0,3867402.0,,,,13067096.0,71.0,,,5.0,3333.0,1.0,264188035.0,260091.0,,2690190.0,True,3LnOF5n1GOs01siYZXzS3p
One in a Million,One in a Million,Bebe Rexha,2023-08-04,USWB12303800,3734,22.2,109868838.0,17147.0,65679098.0,70.0,6256696.0,55646.0,2428.0,385969.0,7034216.0,,48.0,52099.0,5.0,42.0,866250.0,36.0,3490056.0,227.0,,408957.0,False,3YfGTvsTAWGC2lgoDOikUz
Playing Games,Playing Games,Summer Walker,2019-08-23,USUM71917221,3737,22.2,177369022.0,26786.0,5711358.0,58.0,200783046.0,1614839.0,76025.0,12315439.0,75387907.0,85920589.0,35.0,100358.0,472.0,8.0,558639.0,29.0,26303941.0,44361.0,35561645.0,1548061.0,True,4hWgC5BV5M7EtTleKVXNxw
Often,Ultimate R&B 2014,The Weeknd,2014-01-01,USUG11401323,3728,22.2,982399328.0,142822.0,40628124.0,73.0,578225770.0,3493215.0,60212.0,29558322.0,191313816.0,156782991.0,47.0,1312.0,38.0,26.0,235234.0,1.0,322074779.0,197934.0,,2317956.0,True,4PhsKqMdgMEUSstTDAmMpg
Balano da,Balano da,Matheus Fernandes,2022-02-24,BCDE52200008,3719,22.2,237867475.0,19268.0,14221320.0,61.0,302341579.0,1218262.0,,,,745025834.0,27.0,5145.0,,24.0,378419.0,10.0,,,,151448.0,False,2qmG7dokbGpDGD0T5wORWt
Better Things,Better Things - Single,aespa,2023-08-18,KRA302300242,3738,22.2,72446983.0,7731.0,5625254.0,60.0,100786648.0,982757.0,29345.0,39545448.0,325517526.0,7512353.0,20.0,1825.0,3.0,5.0,86890.0,20.0,202223.0,132.0,,106424.0,False,6zZWoHlF2zNSLUNLvx4GUl
CCC - Remix,CCC (Remix) - Single,Michelle Maciel,2023-09-01,UYB282379019,3715,22.2,127818826.0,8847.0,5073881.0,,79764064.0,303155.0,,,,2518170.0,5.0,,,7.0,629291.0,3.0,5634765.0,1101.0,,229633.0,False,1SlPNQ3vAF56AiHr6Ul6jM
Carnival,Carnival Pack - EP,Kanye West,2024-02-08,QZA742422174,3711,22.2,465320426.0,324.0,228188.0,,,,,,,,26.0,1.0,,,,,,,,,False,70y6MCK543nYNYI9lzkxQC
Swag Se Swagat,Tiger Zinda Hai (Original),Neha Bhasin,2017-12-12,INY091700034,3716,22.2,22317486.0,4244.0,2598110.0,50.0,1179253796.0,5477479.0,249200.0,2535364.0,48439256.0,24970879.0,12.0,941.0,,,,,403.0,,,389397.0,False,2AjGLmuZK1fu21n1IpB9RU
SEVILLA,SEVILLA,Thrife,2022-08-12,SE6XW2288884,3725,22.2,26054526.0,23652.0,1011837.0,41.0,1500755.0,20564.0,1585725.0,76687884.0,769574589.0,,1.0,8.0,,1.0,2681.0,1.0,,,,298281.0,True,05tLudzJAr4iHnDiWWdA59
Chana Tera Shukriya,Jogiya Koe,Tanveer Anjum,2023-07-15,DGA062354084,3717,22.2,9015.0,4.0,95.0,6.0,,,1200000.0,2363999.0,55049957.0,,,,,,,,,,,212.0,False,23v8HvhNYMNzFWipESd9jB
Caramelo - Remix,Caramelo (Remix),Leoo Remix,2020-10-01,QZNJV2032699,3733,22.2,144767.0,82.0,2477.0,,697719336.0,3167472.0,,,,171565650.0,,,,,,,,,,,False,
GHOST!,GHOST!,phonk.me,2022-12-02,QZTB22273485,3713,22.2,127080399.0,24672.0,15850206.0,67.0,62472711.0,883285.0,,,,,7.0,,,5.0,124957.0,,423039.0,354.0,8501292.0,311493.0,False,3TzPVU3jj6YdTunVdKimiQ
CUTE DEPRESSED,Cute Depressed - Single,Dyan Dxddy,2024-02-02,QZZ662413549,3726,22.2,54477192.0,3729.0,21277335.0,77.0,36326774.0,890834.0,,3460300.0,41400000.0,,2.0,1.0,,1.0,378.0,,,,,120049.0,True,06PqeO7IInus2yvzsZwZhf
Inolvidable,Inolvidable,Ovy On The Drums,2020-01-15,USWL12000002,3712,22.2,256133319.0,38487.0,8731809.0,65.0,515007268.0,2900662.0,357700.0,35450027.0,341404786.0,9984.0,8.0,1434.0,,12.0,11915.0,,1589215.0,1776.0,,1247248.0,False,0OTtnwUO8natNWSwdZvXVF
Lioness,Lioness,Swedish House Mafia,2024-06-07,USUG12403371,3710,22.2,2480498.0,776.0,49144891.0,,144589.0,5727.0,,,,,24.0,32.0,,23.0,1512955.0,27.0,37570.0,4.0,13294.0,13506.0,False,73rh3AJNXQl8iMWgWRrQTR
Zombie,Zombie,Bad Wolves,2018-01-19,USDPK1800004,3718,22.2,391235723.0,77293.0,8225027.0,6.0,133338318.0,1407929.0,104019.0,14567512.0,193481131.0,2330.0,9.0,60942.0,12.0,8.0,9221.0,33.0,300045453.0,184086.0,,5361011.0,False,5d8Wq39QLT6OQWsY9paz5n
NI BIEN NI MAL,X 100PRE,Bad Bunny,2018-12-23,QM7281884659,3735,22.2,461199840.0,57617.0,14966162.0,61.0,457134135.0,3745990.0,789376.0,16239631.0,170750243.0,23716081.0,14.0,2191.0,21.0,13.0,23140.0,,87133397.0,13955.0,1606154.0,889933.0,True,278kSqsZIiYp8p3QjYAqa8
MAANA SER,MAANA SER,KAROL G,2023-02-23,USUM72222550,3721,22.2,132811353.0,12970.0,4805498.0,66.0,53670834.0,569439.0,516300.0,12432832.0,163703206.0,,9.0,4052.0,18.0,4.0,79090.0,20.0,27113778.0,7037.0,,212091.0,False,4bycD60yZgR6anIBtmU8UH
My Heart Goes (La Di Da),Only Honest On The Weekend,Becky Hill,2021-08-20,GBUM72102422,3736,22.2,300361628.0,57447.0,23619962.0,63.0,73752014.0,482554.0,3082.0,633965.0,11785929.0,18021243.0,94.0,104475.0,25.0,47.0,408539.0,46.0,11794498.0,1503.0,,1988562.0,False,4xMbBESczlHPUO8QeYi56p
Candy Shop,Candy Shop,50 Cent,2005-01-01,USIR10500072,3732,22.2,954807024.0,219091.0,69258950.0,75.0,1230174677.0,8016633.0,313458.0,56619292.0,950938614.0,379363177.0,76.0,44539.0,122.0,49.0,662226.0,25.0,336378328.0,387818.0,18800874.0,6300407.0,True,5D2mYZuzcgjpchVY1pmTPh
ONLY,ONLY,LeeHi,2021-08-27,KRC712100039,3724,22.2,335212411.0,50340.0,7777287.0,71.0,154369917.0,1963254.0,411400.0,224149612.0,1513137827.0,5539129.0,8.0,3885.0,8.0,1.0,1895.0,,260052.0,1206.0,,959210.0,False,6TBJkXHPhu3EsMk1bshwuI
Avalon,Avalon,$uicideboy$,2021-05-21,QZAPK2000176,3723,22.2,204669341.0,54797.0,3940409.0,65.0,49001959.0,441894.0,17568.0,4312773.0,49284460.0,65798617.0,2.0,14.0,,,,,4218125.0,3630.0,21572723.0,288456.0,True,19n8izXThARSuQAXrOKNbO
Puro Campe,Puro Campen - Si,Grupo Marca Registrada,2022-10-14,USA2P2243895,3708,22.2,162996272.0,20521.0,5076875.0,61.0,137834966.0,708557.0,265100.0,5676478.0,72517463.0,,5.0,47.0,,,,,16395222.0,1958.0,,338327.0,False,1kNC7b4zXbqoceKpkGdnD8
Espern,Espern,Manuel Turizo,2017-12-07,USQX91702666,3729,22.2,333106545.0,25970.0,7253202.0,59.0,982437656.0,2944717.0,81315.0,3138449.0,37754097.0,200120108.0,18.0,3327.0,,11.0,140309.0,8.0,35770201.0,4370.0,,1055124.0,False,6DPp7xKJ4WS71HldGA038M
Gas Pedal,Gas Pedal - The EP,Sage The Gemini,2013-03-19,USUYG1027384,3751,22.1,253903241.0,57350.0,12202121.0,59.0,25539550.0,321940.0,101759.0,20788928.0,136052679.0,,25.0,4115.0,14.0,6.0,23224.0,,239853559.0,1580905.0,,2408827.0,True,1UMKquW1olreYO1LlLmTqi
Landmines,Landmines,Sum 41,2023-09-27,QMRSZ2302172,3748,22.1,18708085.0,6754.0,7014623.0,,6801971.0,145932.0,,5671.0,68136.0,5104817.0,14.0,81065.0,204.0,4.0,159332.0,27.0,2902311.0,327.0,,325793.0,True,5Zq5HHYL8YX2U1S5hY5tRZ
Flowers,Flowers (Official Video),Miley Cyrus,2023-01-12,USSM22202811,3752,22.1,2031280633.0,1.0,92.0,,,,,,,,,,,,,,,,,,False,
"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",Tyler ICU,2023-04-28,ZB1OS2300183,3747,22.1,54611633.0,19814.0,4852560.0,61.0,25626713.0,241463.0,575800.0,50987040.0,681526979.0,,38.0,3127.0,21.0,4.0,16548.0,4.0,,,104375.0,,True,5tpft20jhQvRlG3O7XfwWy
DANCE CRIP,DANCE CRIP,Trueno,2021-11-17,ARRWN2000082,3754,22.1,265253887.0,50642.0,5259227.0,61.0,186689501.0,2429799.0,123504.0,81240604.0,704505804.0,48162048.0,25.0,,,10.0,117988.0,10.0,,,,,True,1kjs5eR4DMzyB0gm1Z8waV
stellar,stellar,.diedlonely,2023-06-23,QM3DF2222961,3742,22.1,44235866.0,6022.0,1268699.0,66.0,5698615.0,142632.0,919217.0,181638749.0,1776006642.0,,4.0,6.0,,1.0,43207.0,,,,,363177.0,False,2PpYJcgJN6PzozUv7rU669
En Tu Perra Vida,En Tu Perra Vida,Grupo Firme,2021-05-12,QZDQH2143285,3740,22.1,265126606.0,24857.0,13763202.0,53.0,336327870.0,1617604.0,35300.0,7194400.0,92652072.0,18970945.0,14.0,3623.0,50.0,2.0,3684.0,21.0,56443526.0,10299.0,,801181.0,True,5whWBmGn90pVWhexc88Scc
Malibu,Malibu,Miley Cyrus,2017-05-11,USRC11700814,3763,22.1,810044838.0,87422.0,33951824.0,68.0,541704571.0,3988386.0,258494.0,158069295.0,1190522330.0,78787707.0,136.0,21318.0,132.0,69.0,429231.0,33.0,58182683.0,91836.0,,3225942.0,False,1UZOjK1BwmwWU14Erba9CZ
Skin and Bones,Skin and Bones,David Kushner,2024-01-19,QZXDB2300047,3744,22.1,70354552.0,9185.0,8922438.0,,19123011.0,368576.0,,6440333.0,45949903.0,123899368.0,17.0,1224.0,40.0,19.0,64690.0,21.0,1383422.0,761.0,,,False,72s47svN0csVk41h0LdbSe
Shut up My Moms Calling - (Sped Up),Shut up My Moms Calling (Sped up),Hotel Ugly,2022-09-14,SE6XY2215995,3746,22.1,428290193.0,54042.0,7715768.0,75.0,,,,,,,2.0,,,2.0,27653.0,8.0,171307.0,954.0,,697563.0,False,31mzt4ZV8C0f52pIz1NSwd
Spinnin,Spinnin,Connor Price,2022-10-21,QZTAS2238500,3741,22.1,164206429.0,49659.0,12999272.0,63.0,12484960.0,163647.0,25200.0,18960431.0,182197234.0,,1.0,136.0,,,,,3424202.0,2471.0,2238898.0,776674.0,False,4r0kug4vaNx3d8qyDLhQes
Baby Shark,Baby Shark & More Kids Songs,Super Simple Songs,2017-03-24,TCADE1784654,3749,22.1,53980875.0,4005.0,631145.0,55.0,1065036315.0,1487277.0,490.0,10111.0,386999.0,48369630.0,2.0,,,2.0,2138.0,3.0,29717004.0,200452.0,,21831.0,False,7e6klfDDVfvPDmx6fwXYN0
BARBIEZ,Pa las Baby's Y Belikeada,Fuerza Regida,2023-10-20,QZ9QQ2300783,3759,22.1,90149537.0,6289.0,7279462.0,,61433874.0,291107.0,17800.0,3515375.0,38602611.0,82109940.0,10.0,23.0,,2.0,318.0,1.0,3835787.0,2723.0,,333572.0,True,5YZgFW1hURKX02zTayrpGI
Coladin,Ind,Z Vaqu,2022-10-27,BCZZV2200032,3760,22.1,68110254.0,5563.0,9739787.0,62.0,220238857.0,1027402.0,293100.0,10599831.0,175981880.0,203704889.0,13.0,35.0,,25.0,498753.0,2.0,678.0,,,71663.0,False,3xCkNUiap7EBjqnRldHSSh
"Coca Cola (From ""Luka Chuppi"")","Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,2019-02-04,INS181900274,3757,22.1,84890640.0,8746.0,5016334.0,59.0,939513536.0,3629985.0,30600.0,496273.0,7092486.0,138637329.0,17.0,723.0,,,,3.0,,,,141007.0,False,352wEkChkiClswqwDoM0nj
Los Botones Azules,Mi Vida En Un Cigarro 2,Junior H,2022-02-11,USWL12200130,3758,22.1,409608018.0,35760.0,13777862.0,70.0,144073017.0,744920.0,121400.0,26034148.0,274609855.0,,17.0,30.0,7.0,3.0,173358.0,8.0,39188317.0,8249.0,,522412.0,False,3ZGkdrigbWXLgHungXfZkt
All By Myself,All By Myself,Alok,2022-10-07,DEE862201655,3764,22.1,153478699.0,23576.0,35626223.0,68.0,8834684.0,103744.0,,,,13208107.0,66.0,157225.0,84.0,74.0,2068935.0,18.0,106577.0,65.0,45258.0,1187709.0,False,5Hp4xFihdOE2dmDzxWcBFb
Dj Balada Boa X Pika Pika Kawenimeri,Dj Balada Boa X Pika Pika Kawenimeri,DJ USUP,2022-03-02,SGB502208098,3762,22.1,302568.0,285.0,25137.0,7.0,,,2957617.0,99826326.0,2026344214.0,,,,,,,,,,,,False,
Joli b,Joli b,Naza,2020-09-11,FRX762022181,3755,22.1,131677140.0,35653.0,2205297.0,57.0,198494925.0,1095673.0,1502712.0,37799046.0,559416339.0,7459129.0,28.0,8632.0,,13.0,168510.0,2.0,3269.0,,302899.0,1009225.0,True,1J4oMIhWDUd9cI1urhEyjl
Time of Our Lives,Time of Our Lives,Pitbull,2014-11-17,USRC11402647,3739,22.1,1283683926.0,203125.0,103528914.0,79.0,351633773.0,2243784.0,382535.0,88186338.0,590688494.0,150511593.0,140.0,81.0,182.0,55.0,140012.0,7.0,,,,8020959.0,True,2bJvI42r8EF3wxjOuDav4r
Blood // Water,Blood / / Water,grandson,2017-10-27,TCADI1720999,3745,22.1,658966178.0,132079.0,18302636.0,68.0,218493561.0,3016621.0,810429.0,139586105.0,1291420904.0,12908888.0,10.0,2220.0,7.0,19.0,142206.0,15.0,37447857.0,81404.0,,,False,0AUyNF6iFxMNQsNx2nhtrw
Famous Hoes,Famous Hoes,NLE Choppa,2019-12-10,USWB11903266,3753,22.1,126680278.0,37176.0,2555897.0,54.0,114034780.0,1082538.0,23040.0,1288203.0,10857910.0,617599.0,3.0,,,3.0,7366.0,,5357445.0,18162.0,52906879.0,225260.0,True,35Xf2ABjPzUXKz19akd7Jj
AMOR PROPIO,AMOR PROPIO,Grupo Frontera,2023-10-19,DGA0H2357875,3756,22.1,59582290.0,3988.0,5490306.0,,72157125.0,363308.0,58300.0,9130133.0,102839961.0,253986639.0,4.0,1906.0,145.0,6.0,7084186.0,,7059759.0,810.0,,181211.0,False,01cN1DKc5HH7F9MOBBjSip
Wreckage,Wreckage,Pearl Jam,2024-04-17,USUG12309753,3750,22.1,6247901.0,887.0,15777506.0,,663933.0,13751.0,,,,,20.0,21108.0,1.0,5.0,199564.0,40.0,961938.0,114.0,,83381.0,True,083LM23MmqS8HTTYZQrYxG
This Town,This Town,Niall Horan,2016-09-29,USUG11601029,3743,22.1,957810500.0,107486.0,73687531.0,74.0,174370096.0,2856158.0,309815.0,26476462.0,159860013.0,14483762.0,104.0,19825.0,69.0,28.0,109552.0,12.0,168215252.0,76529.0,21192691.0,5142901.0,False,0qvzXomUDJVaUboy2wMfiS
Maybe Youre The P,Maybe Youre The P,Ava Max,2022-04-28,USAT22203651,3761,22.1,181659395.0,24137.0,10925511.0,62.0,50640948.0,470130.0,7766.0,5336041.0,87012707.0,2764048939.0,53.0,186049.0,732.0,29.0,602060.0,12.0,3213326.0,1247.0,,1366573.0,False,6WDG2ybdV3SBXV0lwBGu4D
Lil Bit,Lil Bit,Nelly,2020-10-23,USQX92003343,3792,22.0,250828412.0,40989.0,10401884.0,61.0,47811498.0,451406.0,107173.0,16852819.0,158825909.0,197197.0,47.0,52253.0,156.0,3.0,78.0,22.0,269930288.0,58967.0,,1557518.0,True,33aow0AcXYvT1FoWNzMcqN
Nenas,Nenas,Anni K,2022-11-25,QZNW72249626,3790,22.0,22362.0,5.0,22387.0,10.0,312422708.0,1133105.0,,,,,,4.0,,,,,,,,,False,42PVEViQSJ8dcRip9soycr
Rainy Days,Layover,V,2023-08-11,USA2P2339028,3776,22.0,253540909.0,10383.0,13943814.0,70.0,67113019.0,3432701.0,866.0,1173702.0,5236353.0,119265847.0,4.0,1454.0,17.0,7.0,115953.0,6.0,2140518.0,455.0,,258925.0,False,5ydjxBSUIDn26MFzU3asP4
Disaster,Disaster - Single,KSLV Noh,2021-06-21,QZHNC2184834,3784,22.0,258379092.0,72424.0,23939335.0,65.0,54540038.0,1019009.0,789667.0,165449639.0,1863921422.0,28228.0,12.0,1.0,,2.0,83044.0,,,,,1139004.0,False,29e4KOBzZDOX6qnpYbjwoW
Feelings,Feelings,Sumit Goswami,2020-07-07,INS172001990,3773,22.0,42067554.0,4380.0,426039.0,54.0,698286046.0,7544844.0,78400.0,666432.0,7829359.0,156384597.0,,,,,,,,,,125809.0,False,0LRNOwAcNjPMxTYQahFo3S
Trouble With A Heartbreak,Trouble With A Heartbreak,Jason Aldean,2022-01-14,QMRSZ2102055,3770,22.0,54488988.0,10962.0,1379201.0,4.0,29552269.0,223336.0,12866.0,1632207.0,14048502.0,230979355.0,,279457.0,77.0,1.0,8054.0,,83448303.0,4944.0,,,False,0P9c1rdCeGAkCeS425KbI5
Los Collares,Los Collares,Oscar Maydon,2022-09-30,USANG2210588,3769,22.0,332741927.0,23892.0,9122511.0,72.0,150888295.0,609166.0,23800.0,10579568.0,86648762.0,,5.0,,11.0,,,1.0,244982.0,553.0,,332463.0,False,46FdwGMcgz6gik4RCpWBAW
